kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	3	k03	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	4	k04	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	5	k05	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	6	k06	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	7	k07	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	8	k08	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	9	k09	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	10	k10	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	11	k11	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	12	k12	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	13	k13	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	14	k14	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	15	k15	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	16	k16	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	17	k17	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	18	k18	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	19	k19	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	20	k20	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	21	k21	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	22	k22	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	23	k23	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	k	24	k24	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	1	l01	control	on-targetplus non-targeting pool	d-001810-10
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	2	l02	control	kif11	l-003317-00
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	3	l03	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	4	l04	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	5	l05	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	6	l06	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	7	l07	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	8	l08	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	9	l09	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	10	l10	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	11	l11	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	12	l12	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	13	l13	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	14	l14	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	15	l15	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	16	l16	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	17	l17	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	18	l18	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	19	l19	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	20	l20	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	21	l21	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	22	l22	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	23	l23	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	l	24	l24	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	1	m01	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	2	m02	control	atp6v1a	l-017590-01
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	3	m03	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	4	m04	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	5	m05	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	6	m06	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	7	m07	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	8	m08	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	9	m09	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	10	m10	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	11	m11	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	12	m12	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	13	m13	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	14	m14	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	15	m15	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	16	m16	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	17	m17	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	18	m18	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	19	m19	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	20	m20	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	21	m21	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	22	m22	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	23	m23	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	m	24	m24	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	1	n01	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	2	n02	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	3	n03	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	4	n04	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	5	n05	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	6	n06	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	7	n07	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	8	n08	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	9	n09	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	10	n10	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	11	n11	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	12	n12	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	13	n13	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	14	n14	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	15	n15	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	16	n16	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	17	n17	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	18	n18	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	19	n19	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	20	n20	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	21	n21	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	22	n22	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	23	n23	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	n	24	n24	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	1	o01	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	2	o02	control	cdc42	l-005057-00
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	3	o03	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	4	o04	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	5	o05	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	6	o06	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	7	o07	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	8	o08	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	9	o09	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	10	o10	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	11	o11	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	12	o12	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	13	o13	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	14	o14	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	15	o15	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	16	o16	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	17	o17	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	18	o18	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	19	o19	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	20	o20	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	21	o21	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	22	o22	control	unknown	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	23	o23	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	o	24	o24	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	1	p01	control	arpc3	l-005284-00
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	2	p02	control	gfp duplex iii	p-002048-03
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	3	p03	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	4	p04	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	5	p05	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	6	p06	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	7	p07	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	8	p08	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	9	p09	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	10	p10	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	11	p11	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	12	p12	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	13	p13	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	14	p14	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	15	p15	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	16	p16	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	17	p17	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	18	p18	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	19	p19	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	20	p20	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	21	p21	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	22	p22	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	23	p23	control	mock	none
kb03-1a	bacteria-dp-k1	bacteria	kinome	1	dharmacon	p	24	p24	control	mock	none
